PluginName,OriginalFormID,EditorID,Name,IsESL
Dawnguard.esm,0200F9A9,EncCowNoRespawn,Cow,No
Dawnguard.esm,0200F7EF,DLC1WELvlDawnGuardHunter,Dawnguard Hunter,No
Dawnguard.esm,0200F798,DLC1EncSabreCatDEAD,Vale Sabre Cat,No
Dawnguard.esm,0200F797,DLC1EncDeerGlowingDEAD,Vale Deer,No
Dawnguard.esm,0200F509,DLC1LvlVampireFemaleVampire,,No
Dawnguard.esm,0200F4FF,DLC1LvlVampireBossMaleVampireNord,,No
Dawnguard.esm,0200F4E3,DLC1dunHarkonEncGargoyleSummon,,No
Dawnguard.esm,0200F4D6,DLC1EncGargoyleSummonAmulet,Gargoyle,No
Dawnguard.esm,0200F4B0,DLC1VQ01VigilantTolanCorpse,,No
Dawnguard.esm,0200EC8A,DLC1HarkonCombatMagic,,No
Dawnguard.esm,0200EC1C,DLC1HarkonCombatMelee,,No
Dawnguard.esm,0200EBB1,DLC1SoulCairnWispWALL,Whispering Spirit,No
Dawnguard.esm,0200EA8B,DLC01SoulCairnKeeperSoul,,No
Dawnguard.esm,0200E8EF,DLC1EncFalmer05MeleeHeavy,,No
Dawnguard.esm,0200E8EE,DLC1EncFalmer04MeleeHeavy,,No
Dawnguard.esm,0200E8E8,DLC1EncFalmer03MeleeHeavy,,No
Dawnguard.esm,0200E8E4,DLC1EncFalmer02MeleeHeavy,,No
Dawnguard.esm,0200E889,DLC1CastleThrallTemplateDead,Vampire Cattle,No
Dawnguard.esm,0200E7B9,DLC1nVampireCorruptedShade,Corrupted Shade,No
Dawnguard.esm,0200E25A,DLC1FrostGiant,Frost Giant,No
Dawnguard.esm,0200E193,DLC1_BF_LVLFrostAtronachBoss,Frost Atronach,No
Dawnguard.esm,0200D984,DLC1FalmerFeralMelee,Feral Falmer,No
Dawnguard.esm,0200D983,DLC1FalmerFeralWingsMelee,Feral Falmer,No
Dawnguard.esm,0200D982,DLC1_BF_FrozenFalmerWingsMelee,Frozen Vampire Falmer,No
Dawnguard.esm,0200D1BE,DLC1dunHarkonFontActor,,No
Dawnguard.esm,0200D1B3,EncSkeleton01AmbushMissileHoldPositionLinkCustom02256,,No
Dawnguard.esm,0200D0BC,DLC1LvlTrollArmored,,No
Dawnguard.esm,0200D0B9,DLC1EncTrollFrostArmored,Armored Frost Troll,No
Dawnguard.esm,0200D0B8,DLC1EncTrollArmored,Armored Troll,No
Dawnguard.esm,0200D0AD,DLC1LvlVampireFemaleCondescending,,No
Dawnguard.esm,0200D079,DLC1LvlVampireFemaleSultry,,No
Dawnguard.esm,0200CFBD,DLC1LD_BookCorpse2,Adventurer,No
Dawnguard.esm,0200CFBC,DLC1LD_EncDwarvenSpiderSummon02,Dwarven Spider,No
Dawnguard.esm,0200CFBB,DLC1LD_EncDwarvenSpiderSummon01,Dwarven Spider Worker,No
Dawnguard.esm,0200CFBA,DLC1LD_EncDwarvenSphereSummon02,Dwarven Sphere Guardian,No
Dawnguard.esm,0200CFB8,DLC1LD_EncDwarvenSphereSummon01,Dwarven Sphere,No
Dawnguard.esm,0200CEF3,DLC1RuunvaldHusky,,No
Dawnguard.esm,0200CADF,DLC1VCDungeonFeralVampire,Feral Vampire,No
Dawnguard.esm,0200CADE,DLC1VCSkeletonWarrior1h2_Ambush,,No
Dawnguard.esm,0200CADD,DLC1VCSkeletonWarrior1h2,Skeleton,No
Dawnguard.esm,0200CADC,DLC1VCSkeletonWarriorMissile2_Ambush,,No
Dawnguard.esm,0200CADB,DLC1VCSkeletonWarriorMissile2,Skeleton,No
Dawnguard.esm,0200C71A,DLC1DurnehviirSummon,Durnehviir,No
Dawnguard.esm,0200C5FF,DLC1EncDragon07FrostNoScript,,No
Dawnguard.esm,0200C5FE,DLC1EncDragon07FireNoScript,,No
Dawnguard.esm,0200C5FD,DLC1EncDragon07Frost,Legendary Dragon,No
Dawnguard.esm,0200C5F5,DLC1EncDragon07Fire,Legendary Dragon,No
Dawnguard.esm,0200C5EF,DLC1encDeathHound,Death Hound,No
Dawnguard.esm,0200C21D,DLC1EncChaurusHunterAmbush,,No
Dawnguard.esm,0200BFF0,DLC1VQ05BonemanSummon,Boneman,No
Dawnguard.esm,0200BF5E,DLC1LvlSoulCairnBonemanMissileAmbush,Boneman,No
Dawnguard.esm,0200BF5C,DLC1LvlSoulCairnMistmanAmbush,Mistman,No
Dawnguard.esm,0200BDD0,DLC01SoulCairnHorseSummon,Arvak,No
Dawnguard.esm,0200BDCF,DLC01SoulCairnHorseUnrideable,,No
Dawnguard.esm,0200B559,DLC1VoiceTypeNPCMaleYoungEager,,No
Dawnguard.esm,0200B558,DLC1VoiceTypeNPCMaleSlyCynical,,No
Dawnguard.esm,0200B557,DLC1VoiceTypeNPCMaleOrc,,No
Dawnguard.esm,0200B556,DLC1VoiceTypeNPCMaleOldGrumpy,,No
Dawnguard.esm,0200B555,DLC1VoiceTypeNPCMaleNordCommander,,No
Dawnguard.esm,0200B554,DLC1VoiceTypeNPCMaleNord,,No
Dawnguard.esm,0200B553,DLC1VoiceTypeNPCMaleGuard,,No
Dawnguard.esm,0200B552,DLC1VoiceTypeNPCMaleEvenToned,,No
Dawnguard.esm,0200B551,DLC1VoiceTypeNPCMaleElfHaughty,,No
Dawnguard.esm,0200B550,DLC1VoiceTypeNPCMaleCommander,,No
Dawnguard.esm,0200B54F,DLC1VoiceTypeNPCMaleChild,,No
Dawnguard.esm,0200B54D,DLC1VoiceTypeNPCFemaleSultry,,No
Dawnguard.esm,0200B54C,DLC1VoiceTypeNPCFemaleNord,,No
Dawnguard.esm,0200B54B,DLC1VoiceTypeNPCFemaleEvenToned,,No
Dawnguard.esm,0200B54A,DLC1VoiceTypeNPCFemaleElfHaughty,,No
Dawnguard.esm,0200B549,DLC1VoiceTypeNPCFemaleCoward,,No
Dawnguard.esm,0200B548,DLC1VoiceTypeNPCFemaleCondescending,,No
Dawnguard.esm,0200B547,DLC1VoiceTypeNPCFemaleCommoner,,No
Dawnguard.esm,0200B546,DLC1VoiceTypeNPCFemaleCommander,,No
Dawnguard.esm,0200B545,DLC1VoiceTypeNPCFemaleChild,,No
Dawnguard.esm,0200B3D5,DLC1LvlVampireFalmerMissileHoldPosition256,,No
Dawnguard.esm,0200B3D0,DLC1LvlVampireFalmerShamanHoldPosition256,,No
Dawnguard.esm,0200B3CF,DLC1LvlVampireFalmerMissile,,No
Dawnguard.esm,0200B3CE,DLC1LvlVampireFalmerSpellsword,,No
Dawnguard.esm,0200B3CD,DLC1LvlVampireFalmerShaman,,No
Dawnguard.esm,0200B3CC,DLC1LvlVampireFalmerMelee,,No
Dawnguard.esm,0200A95A,DLC1dunDarkfallTreasCorpse01,Breton,No
Dawnguard.esm,0200A906,DLC01SoulCairnSoulDefault,Soul,No
Dawnguard.esm,0200A8B0,DLC1Prelate04,Prelate Edhelbor,No
Dawnguard.esm,0200A8AE,DLC1Prelate03,Prelate Nirilor,No
Dawnguard.esm,0200A8AD,DLC1Prelate02,Prelate Celegriath,No
Dawnguard.esm,0200A8AC,DLC1Prelate01,Prelate Athring,No
Dawnguard.esm,0200A877,DLC1Gelebor,Knight-Paladin Gelebor,No
Dawnguard.esm,0200A2CC,DLC1EncGargoyle,Gargoyle Brute,No
Dawnguard.esm,02009D42,TestCenturionBoss,Dwarven Centurion Master,No
Dawnguard.esm,02009D39,DLC1EncChaurusHunterRanged,,No
Dawnguard.esm,02009A3A,DLC1dunRedwaterDenBeggarMaleOldGrumpy,,No
Dawnguard.esm,0200996C,DLC1LvlVampireBoss_Ambush,,No
Dawnguard.esm,0200996B,DLC1LvlVampire_Ambush,,No
Dawnguard.esm,0200966D,DLC1EncHorseBone,,No
Dawnguard.esm,020093A1,DLC01SoulCairnJiub,Jiub,No
Dawnguard.esm,02008E39,AudioTemplateChaurusHunter,AudioTemplateChaurusHunter,No
Dawnguard.esm,02008E1B,DLC1dunRedwaterDenAddict3,Nobleman,No
Dawnguard.esm,02008D7A,DLC1dunRedwaterDenAddict4,Addict,No
Dawnguard.esm,02008D79,DLC1LvlDeathHound_Indoor,,No
Dawnguard.esm,02008D76,DLC1EncDeathHound_Indoor,,No
Dawnguard.esm,02008D29,DLC1dunRedwaterDenAddictCWMaleCommander,Imperial Deserter,No
Dawnguard.esm,02008D28,DLC1dunRedwaterDenVampireThrallWizardEvenTonedM,Vampire's Thrall,No
Dawnguard.esm,02008D27,DLC1dunRedwaterDenVampireThrallMissileEvenTonedF,Vampire's Thrall,No
Dawnguard.esm,02008D21,DLC1dunRedwaterDenKhajiitM,,No
Dawnguard.esm,02008CAA,DLC1LvlBanditMissileKhajiitM,,No
Dawnguard.esm,02008CA9,DLC1LvlBanditMeleeKhajiitM,,No
Dawnguard.esm,02008BF2,DLC1dunRedwaterDenBouncer,,No
Dawnguard.esm,02008B34,DLC1SoulCairnCrystalCaster,,No
Dawnguard.esm,02008A6D,DLC1HowlSummonWerewolf,Pack Member,No
Dawnguard.esm,02008A6C,DLC1HowlSummonIceWolf,Pack Member,No
Dawnguard.esm,0200887B,DLC1VQ03VampireDriver,Rogen,No
Dawnguard.esm,02008440,DLC1LvlChaurusNoHunterAmbush,,No
Dawnguard.esm,0200843F,DLC1LvlChaurusNoHunter,,No
Dawnguard.esm,02008432,DLC1EncDragon06FireNoScript,,No
Dawnguard.esm,02008431,DLC1EncDragon06Fire,Revered Dragon,No
Dawnguard.esm,02007EC8,DLC1RadiantDisguisedVampireAdvisor,Visiting Advisor,No
Dawnguard.esm,02007EAC,DLC1TestPhilAtronach,Storm Atronach,No
Dawnguard.esm,02007B0F,DLC01SoulCairnKeeperShield,Keeper,No
Dawnguard.esm,020074F9,DLC01SoulCairnKeeperBowArrow,Keeper,No
Dawnguard.esm,020074F8,DLC01SoulCairnKeeper2H,Keeper,No
Dawnguard.esm,020071F1,DLC01SoulCairnSoulMorven,Morven Stroud,No
Dawnguard.esm,020071AF,DLC1LvlSoulCairnMistman,Mistman,No
Dawnguard.esm,020071AD,DLC1LvlSoulCairnWrathman,Wrathman,No
Dawnguard.esm,020071AA,DLC1LvlSoulCairnBonemanMissile,Boneman,No
Dawnguard.esm,02006E5C,DLC1VQ03VampireDriverDead,,No
Dawnguard.esm,02006D12,DLC1_BF_FrozenTrollFrost,,No
Dawnguard.esm,02006D11,DLC1_BF_FrozenFalmerShamanTemplate,Frozen Falmer Shaman,No
Dawnguard.esm,02006D10,DLC1_BF_LVLFrozenFalmerMelee,Frozen Falmer,No
Dawnguard.esm,02006D06,DLC1_BF_FrozenChaurus01,,No
Dawnguard.esm,02006AF1,DLC1SoulCairnEncSkeletonNecro01Melee1H02,Shade,No
Dawnguard.esm,02006AF0,DLC1SoulCairnEncSkeletonNecro01Melee1H,Shade,No
Dawnguard.esm,020069C0,DLC1VQ03CarriageDriver,Thaer,No
Dawnguard.esm,02006978,DLC1Surgeon,Galathil,No
Dawnguard.esm,02006343,LvlVampireBossMaleVampireDarkElf,,No
Dawnguard.esm,02005E4E,DLC1RadiantDisguisedVampirePilgrim,Traveling Pilgrim,No
Dawnguard.esm,02005E4D,DLC1RadiantDisguisedVampireMerchant,Traveling Merchant,No
Dawnguard.esm,02005E4C,DLC1RadiantDisguisedVampireBard,Traveling Bard,No
Dawnguard.esm,02005A9B,DLC1TestAngry,Ahlam,No
Dawnguard.esm,020058B0,DLC1Dexion,Dexion Evicus,No
Dawnguard.esm,02005204,DLC1EncChaurusHunter,Chaurus Hunter,No
Dawnguard.esm,02004D88,DLC1VQ01LvlDeathHound,,No
Dawnguard.esm,02004D87,DLC1VQ01LvlVampireFemaleCondescending,,No
Dawnguard.esm,02004D7D,DLC1LD_KatriaCorpse,Katria,No
Dawnguard.esm,02004D0C,DLC1LD_Katria,Katria,No
Dawnguard.esm,02004C26,DLC1RadiantDisguisedHunterPilgrim,Traveling Pilgrim,No
Dawnguard.esm,02004C25,DLC1RadiantDisguisedHunterBard,Traveling Bard,No
Dawnguard.esm,02004C24,DLC1RadiantDisguisedHunterMerchant,Traveling Merchant,No
Dawnguard.esm,02004759,DLC01SoulCairnSoulMeleeMale,Soul,No
Dawnguard.esm,020045B9,DLC1SoulCairnBonemanSummon,Boneman,No
Dawnguard.esm,020045B7,DLC1SoulCairnMistmanSummon,Mistman,No
Dawnguard.esm,020045B4,DLC1SoulCairnWrathmanSummon,Wrathman,No
Dawnguard.esm,02004575,DLC1LvlSoulCairnWrathmanAmbush,Wrathman,No
Dawnguard.esm,02004208,DLC1RadiantDisguisedVampireLord,Traveler,No
Dawnguard.esm,020041D5,DLC1RadiantScoutVampire,Vampire Scout,No
Dawnguard.esm,020041D4,DLC1RadiantScoutHunter,Dawnguard Scout,No
Dawnguard.esm,02003FF7,TestMasterPackageKid,TestKid,No
Dawnguard.esm,02003DCF,DLC1LvlGargoyle_Ambush,,No
Dawnguard.esm,02003D7B,DLC1MalkusDead,Malkus,No
Dawnguard.esm,02003D05,DLC1Malkus,Malkus,No
Dawnguard.esm,02003D03,DLC1Vanik,Vanik,No
Dawnguard.esm,02003C67,DLC1EncSabreCatVale,Vale Sabre Cat,No
Dawnguard.esm,02003BA7,DLC1Harkon,Lord Harkon,No
Dawnguard.esm,02003B8B,DLC1Valerica,Valerica,No
Dawnguard.esm,020039B9,AudioTemplateTrollFollower,AudioTemplateTrollFollower,No
Dawnguard.esm,020038BE,DLC1EncDragonIceLake01,,No
Dawnguard.esm,02003788,DLC1AlthadanVyrthur,Arch-Curate Vyrthur,No
Dawnguard.esm,02003627,EncFalmer01StaffF,,No
Dawnguard.esm,0200352D,DLC1VigilantTolan,Vigilant Tolan,No
Dawnguard.esm,0200351F,DLC1_WESC08_LvlVampireNoLoot,,No
Dawnguard.esm,02003512,DLC1_WESC06_LvlDawnguardFleeing,Dawnguard Novice Hakar,No
Dawnguard.esm,020034EE,DLC1_WESC02_VigilantVampireLeader,,No
Dawnguard.esm,020034EC,DLC1_WESC02_VigilantVampire,,No
Dawnguard.esm,020034EB,DLC1_WESC02_StrippedVigilants,,No
Dawnguard.esm,020034E7,LvlVigilantOfStendarrNordM,,No
Dawnguard.esm,020034E6,DLC1_WESC_LvlVigilantOfStendarrNoCrimeFemaleEvenToned01,,No
Dawnguard.esm,020034E0,DLC1_WESC_LvlVigilantOfStendarrNoCrime,,No
Dawnguard.esm,020034DF,DLC1_WESC01_LvlVampireFleeing,,No
Dawnguard.esm,020034D5,DLC1_WESC04_VampireAssassin,Vampire Assassin,No
Dawnguard.esm,02003374,DLC1EncVampireTemplateMissile,,No
Dawnguard.esm,02003373,DLC1EncVampireTemplate,Vampire Court Member,No
Dawnguard.esm,02003372,DLC1EncVampireTemplateMagic,,No
Dawnguard.esm,02003371,DLC1EncHunterTemplateMissile,,No
Dawnguard.esm,02003370,DLC1EncHunterTemplateMagic,,No
Dawnguard.esm,0200336F,DLC1EncHunterTemplate,Vampire Hunter,No
Dawnguard.esm,0200336E,DLC1Agmaer,Agmaer,No
Dawnguard.esm,0200336D,DLC1FlorentiusBaenius,Florentius Baenius,No
Dawnguard.esm,0200336C,DLC1Gunmar,Gunmar,No
Dawnguard.esm,0200336B,DLC1SorineJurard,Sorine Jurard,No
Dawnguard.esm,0200336A,DLC1Isran,Isran,No
Dawnguard.esm,02003369,DLC1SaloniaCaelia,Salonia Caelia,No
Dawnguard.esm,02003368,DLC1Stalf,Stalf,No
Dawnguard.esm,02003367,DLC1Ronthil,Ronthil,No
Dawnguard.esm,02003366,DLC1FeranSadri,Feran Sadri,No
Dawnguard.esm,02003365,DLC1Hestla,Hestla,No
Dawnguard.esm,02003364,DLC1GaranMarethi,Garan Marethi,No
Dawnguard.esm,02003363,DLC1FuraBloodmouth,Fura Bloodmouth,No
Dawnguard.esm,02003362,DLC1RargalThrallmaster,Rargal Thrallmaster,No
Dawnguard.esm,02003361,DLC1Orthjolf,Orthjolf,No
Dawnguard.esm,02003360,DLC1Vingalmo,Vingalmo,No
Dawnguard.esm,02003261,DLC1LvlDawnguardMissile,,No
Dawnguard.esm,020030D8,DLC1Durnehviir,Durnehviir,No
Dawnguard.esm,02002C08,TESTFemaleFalmerStaff,,No
Dawnguard.esm,02002C02,DLC1EncDeerGlowing,Vale Deer,No
Dawnguard.esm,02002B6C,DLC1Serana,Serana,No
Dawnguard.esm,02002B6B,DLC1ResponsiveNPC_Base,,No
Dawnguard.esm,02002B5C,DLC1LvlChaurusHunterPodAmbush_AltFalmerMelee,,No
Dawnguard.esm,02002B5B,DLC1LvlChaurusHunterPodAmbush_AltFalmerMissile,,No
Dawnguard.esm,02002B5A,DLC1LvlChaurusHunterPodAmbush_AltFalmerShaman,,No
Dawnguard.esm,02002B59,DLC1LvlChaurusHunterPodAmbush_AltFalmerSpellsword,,No
Dawnguard.esm,02002B58,DLC1LvlChaurusHunterCocoonAmbushLevelGated,,No
Dawnguard.esm,02002B44,DLC1Prelate00,Prelate Sidanyis,No
Dawnguard.esm,02002B15,TestFalmerARMOR,,No
Dawnguard.esm,02002B0D,DLC01SoulCairnSoulHorseRider,Soul,No
Dawnguard.esm,020029A5,DLC1LvlChaurusHunterRanged,,No
Dawnguard.esm,020029A4,DLC1LvlChaurusHunterCocoonAmbush,,No
Dawnguard.esm,020029A3,DLC1LvlChaurusHunter,,No
Dawnguard.esm,020029A1,DLC1EncChaurusHunterFledgling,Chaurus Hunter Fledgling,No
Dawnguard.esm,02002884,AudioTemplateHorseFlames,AudioTemplateHorseFlames,No
Dawnguard.esm,02002835,DLC1EncVampire07BossNordM,,No
Dawnguard.esm,02002834,DLC1EncVampire07BossImperialM,,No
Dawnguard.esm,02002833,DLC1EncVampire07BossHighElfM,,No
Dawnguard.esm,02002832,DLC1EncVampire07BossDarkElfM,,No
Dawnguard.esm,02002831,DLC1EncVampire07BossBretonM,,No
Dawnguard.esm,02002830,DLC1EncVampire07NordF,,No
Dawnguard.esm,0200282F,DLC1EncVampire07ImperialF,,No
Dawnguard.esm,0200282E,DLC1EncVampire07HighElfF,,No
Dawnguard.esm,0200282D,DLC1EncVampire07DarkElfF,,No
Dawnguard.esm,0200282C,DLC1EncVampire07BretonF,,No
Dawnguard.esm,0200282B,DLC1EncVampire07TemplateBoss,Nightmaster Vampire,No
Dawnguard.esm,0200282A,DLC1EncVampire07Template,Nightlord Vampire,No
Dawnguard.esm,020023E3,EncSkeletonArmor01Melee1H00,Skeleton,No
HearthFires.esm,03019631,BYOHHouse3Bard,Oriella,No
HearthFires.esm,03019630,BYOHHouse2Bard,Sonir,No
HearthFires.esm,03018DE0,BYOHHouse1Bard,Llewellyn the Nightingale,No
HearthFires.esm,03015D5D,BYOHHouseMannequin,,No
HearthFires.esm,0301381B,BYOHRelationshipAdoptionCritter_FoxArctic,Vix,No
HearthFires.esm,0301381A,BYOHRelationshipAdoptionCritter_Fox,Kit,No
HearthFires.esm,03013819,BYOHRelationshipAdoptionCritter_Skeever,Biter,No
HearthFires.esm,03013818,BYOHRelationshipAdoptionCritter_Mudcrab,Pincer,No
HearthFires.esm,03013817,BYOHRelationshipAdoptionCritter_Hare,Cotton,No
HearthFires.esm,03010FBE,BYOHPlayerHorseSaddledBlackNoRespawn,Horse,No
HearthFires.esm,03010FBB,BYOHPlayerHorseSaddledGreyNoRespawn,Horse,No
HearthFires.esm,03010FBA,BYOHCarriageDriver3,Markus,No
HearthFires.esm,03010A47,BYOHHouseSkeeverTame,,No
HearthFires.esm,0300F9A8,BYOHPlayerHorseSaddledPalominoNoRespawn,Horse,No
HearthFires.esm,0300BE12,BYOHCarriageDriver2,Engar,No
HearthFires.esm,03008B32,PlayerHouseMannequinCOPY0000,,No
HearthFires.esm,03008248,BYOHPlanterNPC,Planter,No
HearthFires.esm,0300521E,BYOHHousecarlPale,Gregor,No
HearthFires.esm,0300521B,BYOHHousecarlHjaalmarch,Valdimar,No
HearthFires.esm,03005215,BYOHHousecarlFalkreath,Rayya,No
HearthFires.esm,0300403C,BYOHUrchin_Alesan,Alesan,No
HearthFires.esm,0300403B,BYOHUrchin_Sofie,Sofie,No
HearthFires.esm,03003F5F,BYOHUrchin_Lucia,Lucia,No
HearthFires.esm,03003F56,BYOHUrchin_Blaise,Blaise,No
HearthFires.esm,030032B0,BYOHCarriageDriver1,Gunjar,No
HearthFires.esm,03000C3F,BYOHGiant,,No
HearthFires.esm,03000C3A,BYOHWolf,,No
HearthFires.esm,0300090D,BYOHFishHatcheryNPC,Fish Hatchery,No
HearthFires.esm,030008E9,BYOHHouseTameMudcrab,,No
HearthFires.esm,030008E6,BYOHHouseTameSlaughterfish,,No
Dragonborn.esm,04014447,DLC2ExpSpiderPoisonJumping,Jumping Poisonous Spider,No
Dragonborn.esm,0401447A,DLC2ExpSpiderFireJumping,Jumping Flame Spider,No
Dragonborn.esm,0401448B,DLC2ExpSpiderPoisonJumpingFriend,Jumping Poisonous Spider,No
Dragonborn.esm,04014490,DLC2ExpSpiderTemplate,Imbued Spider,No
Dragonborn.esm,04014491,DLC2ExpSpiderFireJumpingFriend,Jumping Flame Spider,No
Dragonborn.esm,04014494,TestDLC2Lurker,Lurker,No
Dragonborn.esm,040145C5,DLC2ExpSpiderAlbino,Albino Spider,No
Dragonborn.esm,04016E1A,DLC2ExpSpiderZombieFriend,,No
Dragonborn.esm,04017074,DLC2ExpSpiderAlbinoFriend,Albino Spider,No
Dragonborn.esm,04017077,DLC2ExpSpiderFireCloaking,Flame Cloaked Spider,No
Dragonborn.esm,0401773A,DLC2Neloth,Neloth,No
Dragonborn.esm,0401773B,DLC2Ildari,Ildari Sarothril,No
Dragonborn.esm,04017777,DLC2Talvas,Talvas Fathryon,No
Dragonborn.esm,04017778,DLC2Elynea,Elynea Mothren,No
Dragonborn.esm,04017779,DLC2Drovas,Drovas Relvi,No
Dragonborn.esm,0401777C,DLC2Varona,Varona Nelas,No
Dragonborn.esm,0401777D,DLC2Ulves,Ulves Romoran,No
Dragonborn.esm,040177B6,DLC2SummonAshGuardian,,No
Dragonborn.esm,04017934,DLC2Frea,Frea,No
Dragonborn.esm,04017935,DLC2Storn,Storn Crag-Strider,No
Dragonborn.esm,04017936,DLC2MiraakMQ01,Miraak,No
Dragonborn.esm,04017938,DLC2MiraakMQ02,,No
Dragonborn.esm,0401795F,DLC2ExpSpiderZombieLvlBanditMelee1H,,No
Dragonborn.esm,040179C7,DLC2dunKolbjornRalis,Ralis Sedarys,No
Dragonborn.esm,040179D1,DLC2EncMountedRiekling,Mounted Riekling,No
Dragonborn.esm,04017A22,testjeffbDragon,Dragon,No
Dragonborn.esm,04017F47,DLC2EncRiekling01Melee,Riekling,No
Dragonborn.esm,04017F7D,DLC2Miraak,Miraak,No
Dragonborn.esm,04017F81,DLC2MiraakMQ04,,No
Dragonborn.esm,04017F87,DLC2MQ05Dragon,Krosulhah,No
Dragonborn.esm,04018278,DLC2RRCresciusCaerellius,Crescius Caerellius,No
Dragonborn.esm,0401827C,DLC2RRAphiaVelothi,Aphia Velothi,No
Dragonborn.esm,0401827E,DLC2RRLlerilMorvayn,Lleril Morvayn,No
Dragonborn.esm,04018280,DLC2RRAdrilArano,Adril Arano,No
Dragonborn.esm,04018282,DLC2RRCindiriArano,Cindiri Arano,No
Dragonborn.esm,04018284,DLC2RRVendilSeverin,Vendil Severin,No
Dragonborn.esm,04018286,DLC2RRTilisuSeverin,Tilisu Severin,No
Dragonborn.esm,04018288,DLC2RRMirriSeverin,Mirri Severin,No
Dragonborn.esm,0401828A,DLC2RRElderOthreloth,Elder Othreloth,No
Dragonborn.esm,0401828C,DLC2RRGaldrusHlervu,Galdrus Hlervu,No
Dragonborn.esm,0401828E,DLC2RRGloverMallory,Glover Mallory,No
Dragonborn.esm,04018290,DLC2RRGeldisSadri,Geldis Sadri,No
Dragonborn.esm,04018292,DLC2RRFethisAlor,Fethis Alor,No
Dragonborn.esm,04018294,DLC2RRDreylaAlor,Dreyla Alor,No
Dragonborn.esm,0401829F,DLC2RRGarynIenth,Garyn Ienth,No
Dragonborn.esm,040182A1,DLC2RRMiloreIenth,Milore Ienth,No
Dragonborn.esm,040182AC,DLC2RRModynVeleth,Captain Veleth,No
Dragonborn.esm,040182AE,DLC2RRGjalundSaltSageWindhelm,Gjalund Salt-Sage,No
Dragonborn.esm,0401832C,TestMeleeAndMissile,Test Guardian,No
Dragonborn.esm,04018447,DravyneaDUPLICATE001,Dravynea the Stoneweaver,No
Dragonborn.esm,04018D93,DLC2dunGyldenhulAdventurer,Adventurer,No
Dragonborn.esm,04018DDB,DLC2dunGyldenhulHaknirSkeleton,Haknir Death-Brand,No
Dragonborn.esm,04018F14,DLC2RRRirnsLlervu,Rirns Llervu,No
Dragonborn.esm,04018F15,DLC2RRBralsaDrel,Bralsa Drel,No
Dragonborn.esm,04018F99,DLC2SVOslaf,Oslaf,No
Dragonborn.esm,04018F9C,DLC2SVFinna,Finna,No
Dragonborn.esm,04018FA5,DLC2SVDeor,Deor Woodcutter,No
Dragonborn.esm,04018FA9,DLC2SVMorwen,Morwen,No
Dragonborn.esm,04018FAE,DLC2SVWulfWildblood,Wulf Wild-Blood,No
Dragonborn.esm,04018FB5,DLC2SVBaldorIronShaper,Baldor Iron-Shaper,No
Dragonborn.esm,04018FB9,DLC2SVYrsa,Yrsa,No
Dragonborn.esm,04018FBD,DLC2SVEdla,Edla,No
Dragonborn.esm,04018FC1,DLC2SVNikulas,Nikulas,No
Dragonborn.esm,04018FC5,DLC2SVFanariStrongVoice,Fanari Strong-Voice,No
Dragonborn.esm,04018FC8,DLC2SVTharstan,Tharstan,No
Dragonborn.esm,04018FCA,DLC2SVAeta,Aeta,No
Dragonborn.esm,0401926C,DLC2ExpSpiderAlbinoEMPTY,Albino Spider,No
Dragonborn.esm,04019529,DLC2ExpSpiderFireCloakingFriend,Flame Cloaked Spider,No
Dragonborn.esm,04019596,DLC2MogrulThugTT1b,Slitter,No
Dragonborn.esm,0401959A,DLC2Mogrul,Mogrul,No
Dragonborn.esm,040195AF,DLC2RRGuardTemplate,Redoran Guard,No
Dragonborn.esm,040195B0,DLC2RRGuardMorvaynManorInterior,,No
Dragonborn.esm,040195B1,DLC2RRGuardMorvaynManorExterior,,No
Dragonborn.esm,040195B2,DLC2RRGuardTempleExterior,,No
Dragonborn.esm,040195B3,DLC2RRGuardGateExterior,,No
Dragonborn.esm,040195B4,DLC2RRGuardMarketExterior,,No
Dragonborn.esm,040195B5,DLC2RRGuardPatrol,,No
Dragonborn.esm,040195B6,DLC2RRGuardJail,,No
Dragonborn.esm,040195B7,DLC2RRGuardBarracks,,No
Dragonborn.esm,04019617,DLC2DetectionTarget,Detection Target,No
Dragonborn.esm,04019665,DLC2dunKarstaag,Karstaag,No
Dragonborn.esm,04019AD0,DLC2EncAshHopperTest,Ash Hopper,No
Dragonborn.esm,0401A373,DLC2dunHaknir,Haknir Death-Brand,No
Dragonborn.esm,0401A508,DLC2ThirskRieklingChief,Riekling Chief,No
Dragonborn.esm,0401A511,DLC2Bujold,Bujold the Intrepid,No
Dragonborn.esm,0401A515,DLC2Hilund,Hilund,No
Dragonborn.esm,0401A518,DLC2Kuvar,Kuvar,No
Dragonborn.esm,0401A51A,DLC2Elmus,Elmus,No
Dragonborn.esm,0401A51C,DLC2Halbarn,Halbarn Iron-Fur,No
Dragonborn.esm,0401A564,DLC2GeneralCarius,General Falx Carius,No
Dragonborn.esm,0401A568,DLC2RR01AttackingAshSpawn,Ash Spawn,No
Dragonborn.esm,0401AA2C,DLC2LvlBanditBoss,Reaver Lord,No
Dragonborn.esm,0401AA2D,DLC2LvlBanditMelee1H,,No
Dragonborn.esm,0401AA2E,DLC2LvlBanditMissile,,No
Dragonborn.esm,0401AA2F,DLC2LvlBanditWizard,,No
Dragonborn.esm,0401AAAF,DLC2encAshGuardian,Ash Guardian,No
